m,c
2.258,0.004137802177387991
2.259,0.0041258449221706316
2.26,0.004113918769091968
2.261,0.004102023647955992
2.262,0.0040901594886946025
2.263,0.00407832622136639
2.264,0.004066523776157416
2.265,0.0040547520833806696
2.266,0.0040430110734761115
2.267,0.004031300677010469
2.268,0.004019620824676766
2.269,0.004007971447295001
2.27,0.0039963524758107
2.271,0.003984763841296213
2.272,0.00397320547494947
2.273,0.003961677308094186
2.274,0.003950179272180624
2.275,0.003938711298783121
2.276,0.003927273319602625
2.277,0.003915865266464891
2.278,0.0039044870713207296
2.279,0.003893138666245721
2.28,0.0038818199834409046
2.281,0.0038705309552312557
2.282,0.003859271514066573
2.283,0.0038480415925209333
2.284,0.0038368411232927776
2.285,0.003825670039204249
2.286,0.0038145282732019764
2.287,0.003803415758355858
2.288,0.0037923324278593047
2.289,0.0037812782150296207
2.29,0.0037702530533073207
2.291,0.0037592568762558347
2.292,0.003748289617562014
2.293,0.0037373512110347624
2.294,0.0037264415906068968
2.295,0.003715560690332714
2.296,0.00370470844438965
2.297,0.0036938847870770777
2.298,0.0036830896528163453
2.299,0.0036723229761512445
2.3,0.003661584691746763
2.301,0.003650874734390482
2.302,0.003640193038990289
2.303,0.0036295395405766344
2.304,0.0036189141743004963
2.305,0.0036083168754337818
2.306,0.003597747579370047
2.307,0.0035872062216229976
2.308,0.0035766927378269153
2.309,0.0035662070637373787
2.31,0.003555749135229643
2.311,0.003545318888298874
2.312,0.003534916259060699
2.313,0.0035245411837507663
2.314,0.003514193598724214
2.315,0.0035038734404556487
2.316,0.0034935806455393785
2.317,0.003483315150688749
2.318,0.0034730768927363964
2.319,0.003462865808634172
2.32,0.003452681835452094
2.321,0.0034425249103795393
2.322,0.003432394970724084
2.323,0.003422291953911554
2.324,0.0034122157974864464
2.325,0.00340216643911102
2.326,0.003392143816565515
2.327,0.003382147867748378
2.328,0.003372178530674647
2.329,0.00336223574347812
2.33,0.003352319444409008
2.331,0.0033424295718351444
2.332,0.00333256606424144
2.333,0.003322728860229193
2.334,0.0033129178985173463
2.335,0.003303133117940327
2.336,0.003293374457449843
2.337,0.0032836418561136746
2.338,0.0032739352531155506
2.339,0.003264254587755457
2.34,0.0032545997994492325
2.341,0.003244970827727901
2.342,0.00323536761223866
2.343,0.003225790092743742
2.344,0.00321623820912091
2.345,0.0032067119013627554
2.346,0.0031972111095768013
2.347,0.0031877357739858465
2.348,0.003178285834926445
2.349,0.003168861232850382
2.35,0.003159461908323769
2.351,0.003150087802026458
2.352,0.0031407388547527635
2.353,0.0031314150074106947
2.354,0.0031221162010222413
2.355,0.0031128423767226195
2.356,0.0031035934757606414
2.357,0.0030943694394988635
2.358,0.0030851702094122817
2.359,0.0030759957270892883
2.36,0.0030668459342310488
2.361,0.0030577207726515763
2.362,0.0030486201842770846
2.363,0.003039544111146699
2.364,0.003030492495411371
2.365,0.0030214652793343413
2.366,0.0030124624052906275
2.367,0.0030034838157676613
2.368,0.002994529453363634
2.369,0.0029855992607888335
2.37,0.0029766931808648148
2.371,0.002967811156524207
2.372,0.002958953130810986
2.373,0.0029501190468796314
2.374,0.002941308847995601
2.375,0.0029325224775351897
2.376,0.0029237598789846773
2.377,0.002915020995941178
2.378,0.002906305772111528
2.379,0.002897614151312823
2.38,0.002888946077471959
2.381,0.002880301494625603
2.382,0.0028716803469198723
2.383,0.0028630825786105265
2.384,0.0028545081340623306
2.385,0.0028459569577494585
2.386,0.002837428994254975
2.387,0.002828924188270213
2.388,0.0028204424845961916
2.389,0.0028119838281419848
2.39,0.0028035481639244143
2.391,0.0027951354370697704
2.392,0.0027867455928113553
2.393,0.0027783785764911974
2.394,0.002770034333558425
2.395,0.002761712809570272
2.396,0.002753413950191337
2.397,0.0027451377011932874
2.398,0.0027368840084555585
2.399,0.002728652817964225
2.4,0.0027204440758121272
2.401,0.0027122577281992436
2.402,0.002704093721432167
2.403,0.002695952001923195
2.404,0.0026878325161920013
2.405,0.002679735210863441
2.406,0.0026716600326690634
2.407,0.0026636069284462533
2.408,0.002655575845137213
2.409,0.0026475667297909916
2.41,0.0026395795295611076
2.411,0.0026316141917066406
2.412,0.0026236706635921867
2.413,0.002615748892686313
2.414,0.00260784882656371
2.415,0.0025999704129023664
2.416,0.0025921135994860516
2.417,0.002584278334202088
2.418,0.002576464565042364
2.419,0.002568672240102644
2.42,0.0025609013075829435
2.421,0.0025531517157868877
2.422,0.002545423413121343
2.423,0.0025377163480973827
2.424,0.00253003046932929
2.425,0.0025223657255339267
2.426,0.0025147220655316873
2.427,0.0025070994382461018
2.428,0.0024994977927029127
2.429,0.002491917078030927
2.43,0.0024843572434609263
2.431,0.002476818238326299
2.432,0.002469300012062907
2.433,0.0024618025142080545
2.434,0.002454325694401321
2.435,0.0024468695023834837
2.436,0.0024394338879978254
2.437,0.0024320188011882245
2.438,0.002424624192000004
2.439,0.002417250010580253
2.44,0.00240989620717601
2.441,0.002402562732135782
2.442,0.002395249535908877
2.443,0.0023879565690447507
2.444,0.002380683782193827
2.445,0.002373431126106328
2.446,0.0023661985516324176
2.447,0.002358986009722891
2.448,0.0023517934514278352
2.449,0.0023446208278973192
2.45,0.0023374680903802472
2.451,0.0023303351902260227
2.452,0.0023232220788827747
2.453,0.0023161287078971543
2.454,0.002309055028915388
2.455,0.0023020009936827357
2.456,0.002294966554042305
2.457,0.0022879516619367314
2.458,0.0022809562694056304
2.459,0.0022739803285884
2.46,0.0022670237917210936
2.461,0.0022600866111388835
2.462,0.002253168739273831
2.463,0.0022462701286563103
2.464,0.002239390731913483
2.465,0.0022325305017707013
2.466,0.002225689391049506
2.467,0.0022188673526693852
2.468,0.002212064339646164
2.469,0.0022052803050929383
2.47,0.002198515202218839
2.471,0.0021917689843299606
2.472,0.0021850416048283376
2.473,0.00217833301721282
2.474,0.002171643175077327
2.475,0.002164972032112603
2.476,0.0021583195421048546
2.477,0.00215168565893531
2.478,0.002145070336581486
2.479,0.002138473529115862
2.48,0.0021318951907059653
2.481,0.002125335275614972
2.482,0.0021187937381996836
2.483,0.0021122705329130517
2.484,0.0021057656143020583
2.485,0.002099278937007779
2.486,0.002092810455765789
2.487,0.0020863601254065443
2.488,0.0020799279008534587
2.489,0.0020735137371244022
2.49,0.0020671175893309988
2.491,0.0020607394126786562
2.492,0.002054379162465316
2.493,0.002048036794083097
2.494,0.002041712263017382
2.495,0.002035405524845749
2.496,0.0020291165352394253
2.497,0.002022845249961939
2.498,0.0020165916248698567
2.499,0.00201035561591165
2.5,0.0020041371791281425
2.501,0.0019979362706530022
2.502,0.0019917528467113268
2.503,0.0019855868636200692
2.504,0.0019794382777881133
2.505,0.0019733070457160036
2.506,0.0019671931239954674
2.507,0.001961096469309841
2.508,0.0019550170384335258
2.509,0.001948954788231788
2.51,0.0019429096756610766
2.511,0.0019368816577685676
2.512,0.0019308706916914302
2.513,0.00192487673465823
2.514,0.0019188997439869985
2.515,0.0019129396770868389
2.516,0.0019069964914558964
2.517,0.0019010701446829225
2.518,0.0018951605944463655
2.519,0.001889267798514026
2.52,0.0018833917147430248
2.521,0.0018775323010804773
2.522,0.0018716895155617844
2.523,0.0018658633163124575
2.524,0.001860053661546223
2.525,0.001854260509565583
2.526,0.0018484838187618577
2.527,0.0018427235476147846
2.528,0.0018369796546921899
2.529,0.0018312520986509579
2.53,0.001825540838235311
2.531,0.001819845832277253
2.532,0.0018141670396971039
2.533,0.0018085044195024975
2.534,0.0018028579307888745
2.535,0.0017972275327388415
2.536,0.0017916131846221156
2.537,0.0017860148457956458
2.538,0.0017804324757032708
2.539,0.001774866033875888
2.54,0.0017693154799308865
2.541,0.0017637807735722006
2.542,0.0017582618745900299
2.543,0.001752758742860955
2.544,0.001747271338347395
2.545,0.0017417996210984915
2.546,0.0017363435512486973
2.547,0.001730903089017898
2.548,0.0017254781947120034
2.549,0.001720068828722376
2.55,0.0017146749515250296
2.551,0.0017092965236821598
2.552,0.0017039335058401275
2.553,0.0016985858587303772
2.554,0.0016932535431694298
2.555,0.0016879365200576078
2.556,0.0016826347503806638
2.557,0.0016773481952081955
2.558,0.0016720768156935966
2.559,0.0016668205730753442
2.56,0.001661579428674651
2.561,0.0016563533438972969
2.562,0.0016511422802324032
2.563,0.0016459461992526297
2.564,0.0016407650626140743
2.565,0.0016355988320558127
2.566,0.0016304474694004267
2.567,0.0016253109365529693
2.568,0.0016201891955015515
2.569,0.0016150822083173515
2.57,0.00160998993715318
2.571,0.0016049123442450225
2.572,0.001599849391910596
2.573,0.0015948010425505261
2.574,0.0015897672586466154
2.575,0.0015847480027630914
2.576,0.0015797432375454425
2.577,0.0015747529257207652
2.578,0.0015697770300985487
2.579,0.0015648155135682582
2.58,0.0015598683391015724
2.581,0.0015549354697504338
2.582,0.0015500168686481443
2.583,0.0015451124990092176
2.584,0.0015402223241275988
2.585,0.001535346307379019
2.586,0.0015304844122189438
2.587,0.0015256366021829876
2.588,0.0015208028408871266
2.589,0.001515983092027205
2.59,0.0015111773193788869
2.591,0.0015063854867980336
2.592,0.0015016075582189744
2.593,0.001496843497656802
2.594,0.0014920932692047968
2.595,0.0014873568370359317
2.596,0.001482634165402257
2.597,0.001477925218634691
2.598,0.0014732299611426361
2.599,0.0014685483574144135
2.6,0.0014638803720169098
2.601,0.001459225969595044
2.602,0.0014545851148722955
2.603,0.0014499577726502402
2.604,0.0014453439078082099
2.605,0.0014407434853036267
2.606,0.0014361564701710521
2.607,0.0014315828275235083
2.608,0.001427022522550922
2.609,0.0014224755205205044
2.61,0.0014179417867766393
2.611,0.0014134212867410432
2.612,0.0014089139859124013
2.613,0.0014044198498655211
2.614,0.0013999388442524476
2.615,0.001395470934802004
2.616,0.0013910160873182537
2.617,0.0013865742676828718
2.618,0.0013821454418527824
2.619,0.0013777295758613934
2.62,0.00137332663581739
2.621,0.00136893658790594
2.622,0.0013645593983874487
2.623,0.0013601950335974016
2.624,0.0013558434599471353
2.625,0.001351504643923334
2.626,0.0013471785520876383
2.627,0.0013428651510759182
2.628,0.0013385644075998443
2.629,0.001334276288445372
2.63,0.0013300007604733618
2.631,0.0013257377906180272
2.632,0.0013214873458894196
2.633,0.001317249393370387
2.634,0.001313023900218986
2.635,0.0013088108336660564
2.636,0.0013046101610173725
2.637,0.0013004218496518042
2.638,0.0012962458670213825
2.639,0.001292082180652071
2.64,0.0012879307581427201
2.641,0.0012837915671661446
2.642,0.0012796645754671284
2.643,0.0012755497508640877
2.644,0.0012714470612474355
2.645,0.0012673564745812377
2.646,0.001263277958901221
2.647,0.0012592114823161231
2.648,0.0012551570130060984
2.649,0.0012511145192243142
2.65,0.0012470839692955943
2.651,0.001243065331616593
2.652,0.001239058574655308
2.653,0.0012350636669518876
2.654,0.0012310805771183688
2.655,0.001227109273836843
2.656,0.001223149725861877
2.657,0.0012192019020184086
2.658,0.001215265771202929
2.659,0.0012113413023822298
2.66,0.0012074284645940878
2.661,0.0012035272269471896
2.662,0.0011996375586199712
2.663,0.001195759428861719
2.664,0.001191892806991786
2.665,0.0011880376624000904
2.666,0.001184193964545948
2.667,0.0011803616829583292
2.668,0.0011765407872367946
2.669,0.0011727312470499337
2.67,0.0011689330321360235
2.671,0.0011651461123020107
2.672,0.0011613704574251148
2.673,0.0011576060374512344
2.674,0.0011538528223947076
2.675,0.0011501107823396822
2.676,0.0011463798874384397
2.677,0.0011426601079118953
2.678,0.001138951414049344
2.679,0.0011352537762089406
2.68,0.0011315671648166185
2.681,0.001127891550366596
2.682,0.0011242269034210895
2.683,0.0011205731946099487
2.684,0.0011169303946313334
2.685,0.0011132984742504085
2.686,0.0011096774042997097
2.687,0.0011060671556802092
2.688,0.0011024676993587493
2.689,0.0010988790063706073
2.69,0.0010953010478168554
2.691,0.0010917337948663504
2.692,0.0010881772187543407
2.693,0.0010846312907826486
2.694,0.0010810959823200094
2.695,0.0010775712648007862
2.696,0.0010740571097265464
2.697,0.0010705534886644719
2.698,0.001067060373247675
2.699,0.0010635777351754234
2.7,0.0010601055462129212
2.701,0.0010566437781905844
2.702,0.0010531924030047167
2.703,0.0010497513926170663
2.704,0.0010463207190543541
2.705,0.001042900354409036
2.706,0.0010394902708381571
2.707,0.0010360904405638438
2.708,0.001032700835873098
2.709,0.0010293214291176745
2.71,0.0010259521927135362
2.711,0.0010225930991419412
2.712,0.0010192441209474306
2.713,0.0010159052307398093
2.714,0.0010125764011921152
2.715,0.0010092576050419716
2.716,0.0010059488150905079
2.717,0.0010026500042028329
2.718,0.0009993611453077787
2.719,0.0009960822113971794
2.72,0.0009928131755268868
2.721,0.0009895540108154244
2.722,0.0009863046904452597
2.723,0.0009830651876611533
2.724,0.0009798354757711931
2.725,0.00097661552814605
2.726,0.0009734053182193132
2.727,0.0009702048194871128
2.728,0.0009670140055075586
2.729,0.0009638328499018752
2.73,0.0009606613263528977
2.731,0.0009574994086058893
2.732,0.0009543470704677058
2.733,0.0009512042858079142
2.734,0.0009480710285569873
2.735,0.0009449472727071167
2.736,0.0009418329923122911
2.737,0.0009387281614881958
2.738,0.0009356327544110217
2.739,0.0009325467453185785
2.74,0.0009294701085100657
2.741,0.0009264028183447563
2.742,0.0009233448492435496
2.743,0.0009202961756876294
2.744,0.0009172567722188803
2.745,0.0009142266134400425
2.746,0.0009112056740132708
2.747,0.0009081939286618026
2.748,0.0009051913521691609
2.749,0.0009021979193778123
2.75,0.0008992136051910255
2.751,0.0008962383845718534
2.752,0.0008932722325426178
2.753,0.0008903151241853341
2.754,0.00088736703464189
2.755,0.0008844279391128624
2.756,0.0008814978128583255
2.757,0.000878576631197326
2.758,0.0008756643695083582
2.759,0.0008727610032282023
2.76,0.0008698665078530305
2.761,0.0008669808589372511
2.762,0.0008641040320934002
2.763,0.0008612360029934276
2.764,0.0008583767473673056
2.765,0.0008555262410022462
2.766,0.0008526844597450024
2.767,0.0008498513794994793
2.768,0.0008470269762274973
2.769,0.00084421122594863
2.77,0.0008414041047406383
2.771,0.000838605588737724
2.772,0.0008358156541328116
2.773,0.0008330342771749238
2.774,0.0008302614341711806
2.775,0.0008274971014853111
2.776,0.0008247412555384549
2.777,0.0008219938728080323
2.778,0.0008192549298285226
2.779,0.0008165244031912178
2.78,0.0008138022695434849
2.781,0.0008110885055897684
2.782,0.0008083830880902374
2.783,0.0008056859938617742
2.784,0.0008029971997765778
2.785,0.0008003166827635393
2.786,0.0007976444198074496
2.787,0.0007949803879484736
2.788,0.0007923245642822981
2.789,0.0007896769259611785
2.79,0.0007870374501913128
2.791,0.0007844061142350869
2.792,0.0007817828954106138
2.793,0.0007791677710899745
2.794,0.0007765607187009612
2.795,0.0007739617157261886
2.796,0.0007713707397026441
2.797,0.0007687877682227448
2.798,0.0007662127789329438
2.799,0.0007636457495340877
2.8,0.0007610866577816271
2.801,0.0007585354814853676
2.802,0.0007559921985090641
2.803,0.0007534567867704394
2.804,0.0007509292242410817
2.805,0.0007484094889468383
2.806,0.000745897558966766
2.807,0.0007433934124341007
2.808,0.0007408970275345792
2.809,0.0007384083825087285
2.81,0.0007359274556489121
2.811,0.0007334542253022065
2.812,0.0007309886698671338
2.813,0.0007285307677962845
2.814,0.0007260804975949127
2.815,0.000723637837820687
2.816,0.0007212027670845068
2.817,0.0007187752640493409
2.818,0.0007163553074307292
2.819,0.0007139428759965182
2.82,0.0007115379485667367
2.821,0.0007091405040140146
2.822,0.0007067505212624928
2.823,0.0007043679792882282
2.824,0.0007019928571196537
2.825,0.0006996251338358183
2.826,0.0006972647885684418
2.827,0.0006949118005004206
2.828,0.000692566148865994
2.829,0.0006902278129505403
2.83,0.0006878967720910722
2.831,0.0006855730056750362
2.832,0.0006832564931411411
2.833,0.000680947213979742
2.834,0.0006786451477308591
2.835,0.0006763502739854736
2.836,0.0006740625723857196
2.837,0.0006717820226234164
2.838,0.0006695086044414936
2.839,0.0006672422976322036
2.84,0.0006649830820391378
2.841,0.0006627309375551914
2.842,0.0006604858441233119
2.843,0.0006582477817362977
2.844,0.0006560167304369587
2.845,0.0006537926703172905
2.846,0.0006515755815195638
2.847,0.0006493654442348801
2.848,0.000647162238703608
2.849,0.0006449659452161607
2.85,0.0006427765441112595
2.851,0.0006405940157772849
2.852,0.0006384183406508734
2.853,0.0006362494992182767
2.854,0.0006340874720143029
2.855,0.0006319322396220544
2.856,0.0006297837826731149
2.857,0.0006276420818482892
2.858,0.0006255071178762064
2.859,0.0006233788715334069
2.86,0.0006212573236454412
2.861,0.0006191424550851063
2.862,0.0006170342467735856
2.863,0.0006149326796798492
2.864,0.0006128377348205658
2.865,0.0006107493932598858
2.866,0.0006086676361102202
2.867,0.0006065924445307984
2.868,0.0006045237997277933
2.869,0.0006024616829560347
2.87,0.0006004060755163733
2.871,0.000598356958756645
2.872,0.0005963143140728758
2.873,0.0005942781229064839
2.874,0.0005922483667467086
2.875,0.0005902250271287902
2.876,0.0005882080856350959
2.877,0.0005861975238943006
2.878,0.0005841933235815033
2.879,0.0005821954664174742
2.88,0.000580203934170319
2.881,0.0005782187086531099
2.882,0.0005762397717262497
2.883,0.0005742671052941284
2.884,0.0005723006913090456
2.885,0.000570340511767581
2.886,0.0005683865487126004
2.887,0.0005664387842321721
2.888,0.000564497200459668
2.889,0.0005625617795745743
2.89,0.0005606325038007028
2.891,0.0005587093554076311
2.892,0.0005567923167092312
2.893,0.0005548813700654212
2.894,0.0005529764978803854
2.895,0.0005510776826024311
2.896,0.000549184906725997
2.897,0.0005472981527886542
2.898,0.000545417403373773
2.899,0.0005435426411075139
2.9,0.0005416738486621238
2.901,0.0005398110087529195
2.902,0.000537954104139038
2.903,0.0005361031176249276
2.904,0.0005342580320578756
2.905,0.0005324188303294528
2.906,0.0005305854953747044
2.907,0.0005287580101726397
2.908,0.0005269363577453869
2.909,0.0005251205211589853
2.91,0.0005233104835229212
2.911,0.0005215062279889856
2.912,0.0005197077377530053
2.913,0.000517914996054379
2.914,0.000516127986173939
2.915,0.0005143466914370887
2.916,0.0005125710952109393
2.917,0.0005108011809058258
2.918,0.0005090369319744597
2.919,0.0005072783319121345
2.92,0.0005055253642568063
2.921,0.000503778012588637
2.922,0.0005020362605298331
2.923,0.0005003000917454573
2.924,0.0004985694899415937
2.925,0.0004968444388678146
2.926,0.0004951249223137504
2.927,0.0004934109241125153
2.928,0.0004917024281382366
2.929,0.0004899994183062171
2.93,0.0004883018785740765
2.931,0.0004866097929409608
2.932,0.0004849231454463426
2.933,0.00048324192017217487
2.934,0.000481566101240742
2.935,0.00047989567281616914
2.936,0.0004782306191029071
2.937,0.00047657092434688283
2.938,0.0004749165728340311
2.939,0.00047326754889243794
2.94,0.0004716238368895257
2.941,0.0004699854212338601
2.942,0.0004683522863740238
2.943,0.0004667244168000727
2.944,0.00046510179704140466
2.945,0.00046348441166791597
2.946,0.0004618722452894987
2.947,0.0004602652825562339
2.948,0.0004586635081581801
2.949,0.0004570669068255891
2.95,0.0004554754633277167
2.951,0.00045388916247401755
2.952,0.000452307989113285
2.953,0.00045073192813450323
2.954,0.0004491609644656728
2.955,0.0004475950830733752
2.956,0.0004460342689648419
2.957,0.00044447850718587115
2.958,0.0004429277828206487
2.959,0.000441382080993908
2.96,0.0004398413868677897
2.961,0.00043830568564398804
2.962,0.0004367749625632647
2.963,0.000435249202904006
2.964,0.0004337283919846421
2.965,0.0004322125151605683
2.966,0.00043070155782691814
2.967,0.00042919550541615446
2.968,0.0004276943433994924
2.969,0.0004261980572861308
2.97,0.0004247066326237278
2.971,0.0004232200549973034
2.972,0.00042173831002999566
2.973,0.0004202613833833056
2.974,0.0004187892607555734
2.975,0.0004173219278835248
2.976,0.0004158593705414038
2.977,0.0004144015745405203
2.978,0.0004129485257297356
2.979,0.000411500209995344
2.98,0.00041005661326088744
2.981,0.0004086177214870054
2.982,0.0004071835206712886
2.983,0.0004057539968491485
2.984,0.00040432913609161474
2.985,0.00040290892450723173
2.986,0.0004014933482412002
2.987,0.00040008239347560676
2.988,0.0003986760464288879
2.989,0.0003972742933560468
2.99,0.0003958771205484883
2.991,0.00039448451433355514
2.992,0.0003930964610760174
2.993,0.0003917129471752723
2.994,0.00039033395906818373
2.995,0.0003889594832269722
2.996,0.00038758950615968104
2.997,0.0003862240144103858
2.998,0.0003848629945587166
2.999,0.0003835064332210581
3.0,0.00038215431704769723
3.001,0.0003808066327257081
3.002,0.0003794633669774638
3.003,0.0003781245065601541
3.004,0.00037679003826699515
3.005,0.000375459948925376
3.006,0.000374134225399091
3.007,0.0003728128545861607
3.008,0.0003714958234197257
3.009,0.0003701831188681974
3.01,0.0003688747279344792
3.011,0.00036757063765579287
3.012,0.0003662708351049203
3.013,0.0003649753073886708
3.014,0.00036368404164843977
3.015,0.00036239702506005975
3.016,0.0003611142448340057
3.017,0.00035983568821456533
3.018,0.0003585613424803742
3.019,0.0003572911949446246
3.02,0.0003560252329535771
3.021,0.00035476344388842343
3.022,0.00035350581516382625
3.023,0.00035225233422808705
3.024,0.00035100298856372437
3.025,0.00034975776568662556
3.026,0.00034851665314592043
3.027,0.0003472796385248535
3.028,0.00034604670943999197
3.029,0.00034481785354039144
3.03,0.0003435930585098218
3.031,0.00034237231206429104
3.032,0.00034115560195291123
3.033,0.0003399429159580921
3.034,0.00033873424189575406
3.035,0.00033752956761317276
3.036,0.00033632888099222155
3.037,0.000335132169946526
3.038,0.00033393942242201436
3.039,0.0003327506263984699
3.04,0.00033156576988739285
3.041,0.00033038484093251283
3.042,0.00032920782761035913
3.043,0.0003280347180294304
3.044,0.0003268655003311196
3.045,0.0003257001626881821
3.046,0.00032453869330565396
3.047,0.0003233810804210483
3.048,0.0003222273123028871
3.049,0.00032107737725258867
3.05,0.0003199312636026487
3.051,0.0003187889597171914
3.052,0.00031765045399288424
3.053,0.0003165157348567398
3.054,0.0003153847907676968
3.055,0.0003142576102168455
3.056,0.0003131341817256134
3.057,0.0003120144938473021
3.058,0.0003108985351656379
3.059,0.00030978629429666337
3.06,0.0003086777598866153
3.061,0.00030757292061309914
3.062,0.000306471765183663
3.063,0.0003053742823383523
3.064,0.0003042804608469153
3.065,0.00030319028950931377
3.066,0.00030210375715767273
3.067,0.00030102085265307975
3.068,0.0002999415648882149
3.069,0.00029886588278550295
3.07,0.00029779379529802
3.071,0.00029672529140904177
3.072,0.0002956603601319289
3.073,0.00029459899050999805
3.074,0.0002935411716174321
3.075,0.0002924868925574516
3.076,0.0002914361424635883
3.077,0.0002903889104991915
3.078,0.00028934518585733667
3.079,0.00028830495776069825
3.08,0.000287268215462139
3.081,0.0002862349482435376
3.082,0.00028520514541604516
3.083,0.000284178796320637
3.084,0.00028315589032801866
3.085,0.00028213641683746705
3.086,0.0002811203652777575
3.087,0.0002801077251063629
3.088,0.00027909848581105857
3.089,0.0002780926369074112
3.09,0.00027709016794003787
3.091,0.000276091068483521
3.092,0.0002750953281399208
3.093,0.000274102936540344
3.094,0.00027311388334555877
3.095,0.0002721281582434495
3.096,0.000271145750951701
3.097,0.0002701666512155824
3.098,0.00026919084880924586
3.099,0.0002682183335349128
3.1,0.00026724909522314036
3.101,0.00026628312373269095
3.102,0.0002653204089504314
3.103,0.0002643609407919218
3.104,0.00026340470919925565
3.105,0.0002624517041436935
3.106,0.00026150191562418517
3.107,0.0002605553336672784
3.108,0.00025961194832667503
3.109,0.00025867174968482933
3.11,0.0002577347278511473
3.111,0.0002568008729628968
3.112,0.00025587017518411705
3.113,0.0002549426247071885
3.114,0.00025401821175104276
3.115,0.00025309692656208483
3.116,0.00025217875941481183
3.117,0.00025126370060926103
3.118,0.00025035174047369224
3.119,0.00024944286936276824
3.12,0.00024853707765919457
3.121,0.00024763435577082973
3.122,0.0002467346941333802
3.123,0.00024583808320960285
3.124,0.00024494451348818717
3.125,0.00024405397548502968
3.126,0.00024316645974175723
3.127,0.00024228195682772104
3.128,0.0002414004573374681
3.129,0.00024052195189275342
3.13,0.000239646431141376
3.131,0.00023877388575744757
3.132,0.00023790430644061674
3.133,0.00023703768391770827
3.134,0.00023617400894054876
3.135,0.00023531327228796514
3.136,0.00023445546476429013
3.137,0.0002336005771989699
3.138,0.00023274860044850972
3.139,0.00023189952539398137
3.14,0.00023105334294337357
3.141,0.0002302100440290626
3.142,0.00022936961960981297
3.143,0.00022853206066930778
3.144,0.0002276973582170944
3.145,0.00022686550328783052
3.146,0.00022603648694152385
3.147,0.00022521030026380662
3.148,0.00022438693436445498
3.149,0.00022356638037941454
3.15,0.000222748629469305
3.151,0.0002219336728200435
3.152,0.00022112150164136423
3.153,0.00022031210716920484
3.154,0.00021950548066384636
3.155,0.00021870161340985933
3.156,0.00021790049671740227
3.157,0.00021710212192043498
3.158,0.0002163064803779896
3.159,0.0002155135634730766
3.16,0.00021472336261399476
3.161,0.0002139358692325284
3.162,0.00021315107478523125
3.163,0.0002123689707533902
3.164,0.0002115895486415227
3.165,0.00021081279997873088
3.166,0.00021003871631860384
3.167,0.00020926728923845547
3.168,0.00020849851033889419
3.169,0.00020773237124587535
3.17,0.0002069688636077987
3.171,0.00020620797909790526
3.172,0.0002054497094124476
3.173,0.00020469404627204623
3.174,0.00020394098141982383
3.175,0.00020319050662383217
3.176,0.00020244261367485615
3.177,0.00020169729438706472
3.178,0.00020095454059827433
3.179,0.00020021434416919403
3.18,0.0001994766969851161
3.181,0.00019874159095268528
3.182,0.00019800901800299593
3.183,0.0001972789700897674
3.184,0.0001965514391896315
3.185,0.00019582641730279471
3.186,0.00019510389645223579
3.187,0.00019438386868260817
3.188,0.0001936663260633436
3.189,0.00019295126068507397
3.19,0.00019223866466203088
3.191,0.00019152853013057082
3.192,0.00019082084924982643
3.193,0.00019011561420130319
3.194,0.00018941281718951253
3.195,0.0001887124504405012
3.196,0.00018801450620357135
3.197,0.00018731897675016633
3.198,0.00018662585437308213
3.199,0.0001859351313885605
3.2,0.00018524680013408678
3.201,0.00018456085296978718
3.202,0.00018387728227726763
3.203,0.00018319608046065132
3.204,0.00018251723994580478
3.205,0.00018184075317994718
3.206,0.00018116661263334997
3.207,0.0001804948107964521
3.208,0.0001798253401826583
3.209,0.00017915819332651296
3.21,0.00017849336278434496
3.211,0.0001778308411331632
3.212,0.0001771706209727397
3.213,0.00017651269492378955
3.214,0.0001758570556279099
3.215,0.00017520369574896194
3.216,0.00017455260797088378
3.217,0.00017390378499980045
3.218,0.0001732572195625278
3.219,0.00017261290440724676
3.22,0.00017197083230311214
3.221,0.00017133099604020846
3.222,0.00017069338842948904
3.223,0.00017005800230310655
3.224,0.0001694248305132878
3.225,0.00016879386593446046
3.226,0.00016816510146031103
3.227,0.00016753853000592517
3.228,0.0001669141445073686
3.229,0.0001662919379202361
3.23,0.00016567190322173717
3.231,0.00016505403340852327
3.232,0.00016443832149879356
3.233,0.00016382476053047746
3.234,0.00016321334356117587
3.235,0.00016260406367065285
3.236,0.00016199691395648487
3.237,0.00016139188753870815
3.238,0.00016078897755545152
3.239,0.00016018817716650458
3.24,0.00015958947955041416
3.241,0.0001589928779069692
3.242,0.00015839836545463717
3.243,0.00015780593543234086
3.244,0.00015721558109870552
3.245,0.00015662729573239618
3.246,0.0001560410726313463
3.247,0.00015545690511347264
3.248,0.00015487478651626438
3.249,0.00015429471019605488
3.25,0.00015371666952977735
3.251,0.00015314065791314393
3.252,0.00015256666876134136
3.253,0.000151994695509355
3.254,0.0001514247316108809
3.255,0.00015085677053899746
3.256,0.00015029080578651908
3.257,0.0001497268308645193
3.258,0.00014916483930376283
3.259,0.00014860482465394218
3.26,0.00014804678048403462
3.261,0.00014749070038154154
3.262,0.0001469365779532082
3.263,0.0001463844068242609
3.264,0.0001458341806391254
3.265,0.00014528589306066786
3.266,0.00014473953777056062
3.267,0.00014419510846960148
3.268,0.00014365259887662364
3.269,0.0001431120027288329
3.27,0.0001425733137828945
3.271,0.0001420365258130768
